"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales"
"FDA49",12.857645184136201,"Low Fat",0.113669629,"Canned",89.0198,"OUT019",1985,"Small","Tier 1","Grocery Store",174.4396
"FDA50",12.857645184136201,"Low Fat",0.086752988,"Dairy",98.141,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1737.738
"FDA50",16.25,"Low Fat",0.087102593,"Dairy",96.041,"OUT013",1987,"High","Tier 3","Supermarket Type1",868.869
"FDA50",16.25,"Low Fat",0.087158654,"Dairy",95.141,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2220.443
"FDA50",16.25,"Low Fat",0.087175137,"Dairy",98.341,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1351.574
"FDA50",16.25,"Low Fat",0.087310672,"Dairy",95.541,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1544.656
"FDA50",16.25,"LF",0.145913308,"Dairy",95.441,"OUT010",1998,"Small","Tier 3","Grocery Store",193.082
"FDA50",12.857645184136201,"Low Fat",0.152632413,"Dairy",98.441,"OUT019",1985,"Small","Tier 1","Grocery Store",96.541
"FDA51",8.05,"Regular",0.164679597,"Dairy",112.1518,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1252.3698
"FDA52",12.857645184136201,"Regular",0.127800388,"Frozen Foods",177.037,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4587.362
"FDA52",16.2,"Regular",0.128315409,"Frozen Foods",178.137,"OUT013",1987,"High","Tier 3","Supermarket Type1",3881.614
"FDA52",16.2,"Regular",0.128397995,"Frozen Foods",178.337,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1411.496
"FDA52",16.2,"reg",0.128621941,"Frozen Foods",175.537,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3528.74
"FDA52",16.2,"Regular",0.128682722,"Frozen Foods",178.437,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1058.622
"FDA55",12.857645184136201,"Regular",0.056713056,"Fruits and Vegetables",223.8088,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5592.72
"FDA55",12.857645184136201,"Regular",0.099780431,"Fruits and Vegetables",225.2088,"OUT019",1985,"Small","Tier 1","Grocery Store",447.4176
"FDA56",12.857645184136201,"Low Fat",0.008722342,"Fruits and Vegetables",123.5414,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4508.1318
"FDA56",9.21,"Low Fat",0.008757492,"Fruits and Vegetables",120.8414,"OUT013",1987,"High","Tier 3","Supermarket Type1",2071.3038
"FDA56",9.21,"Low Fat",0.008764786,"Fruits and Vegetables",123.1414,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4264.449
"FDA56",9.21,"Low Fat",0.008782561,"Fruits and Vegetables",119.8414,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1340.2554
"FDA57",12.857645184136201,"LF",0.039451625,"Snack Foods",39.548,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1358.232
"FDA57",18.85,"Low Fat",0.039723999,"Snack Foods",41.048,"OUT045",2002,"High","Tier 2","Supermarket Type1",918.804
"FDA58",9.395,"Low Fat",0.103664897,"Snack Foods",233.6932,"OUT013",1987,"High","Tier 3","Supermarket Type1",1414.1592
"FDA58",9.395,"Low Fat",0.103731617,"Snack Foods",236.9932,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4242.4776
"FDA58",9.395,"Low Fat",0.103751236,"Snack Foods",235.8932,"OUT046",1997,"Small","Tier 1","Supermarket Type1",942.7728
"FDB02",12.857645184136201,"Regular",0.029023048,"Canned",177.837,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",6704.606
"FDB02",9.695,"Regular",0.029140008,"Canned",176.337,"OUT013",1987,"High","Tier 3","Supermarket Type1",3528.74
"FDB02",9.695,"Regular",0.029158763,"Canned",174.537,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1235.059
"FDB02",9.695,"Regular",0.029283081,"Canned",175.137,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3705.177
"FDB03",17.75,"Regular",0.156701315,"Dairy",240.7538,"OUT013",1987,"High","Tier 3","Supermarket Type1",4566.7222
"FDB03",17.75,"Regular",0.156802171,"Dairy",242.1538,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4326.3684
"FDB03",17.75,"Regular",0.157075658,"Dairy",240.5538,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3845.6608
"FDB03",17.75,"Regular",0.157470693,"Dairy",239.1538,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",4326.3684
"FDB04",11.35,"Regular",0.063173691,"Dairy",86.1856,"OUT013",1987,"High","Tier 3","Supermarket Type1",1494.0552
"FDB04",11.35,"Regular",0.06321435,"Dairy",88.3856,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1318.284
"FDB04",11.35,"Regular",0.063226306,"Dairy",87.9856,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1494.0552
"FDB04",11.35,"Regular",0.06358394,"Dairy",89.4856,"OUT017",2007,"Small","Tier 2","Supermarket Type1",1142.5128
"FDB04",12.857645184136201,"Regular",0.1107011,"Dairy",88.6856,"OUT019",1985,"Small","Tier 1","Grocery Store",351.5424
"FDB05",5.155,"Low Fat",0.083198341,"Frozen Foods",246.0776,"OUT046",1997,"Small","Tier 1","Supermarket Type1",990.7104
"FDB05",5.155,"Low Fat",0.083327693,"Frozen Foods",247.2776,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",5944.2624
"FDB05",12.857645184136201,"Low Fat",0.145669556,"Frozen Foods",247.2776,"OUT019",1985,"Small","Tier 1","Grocery Store",743.0328
"FDB08",6.055,"Low Fat",0,"Fruits and Vegetables",162.3578,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1604.578
"FDB08",12.857645184136201,"Low Fat",0.030952737,"Fruits and Vegetables",160.1578,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3048.6982
"FDB08",6.055,"Low Fat",0.031103357,"Fruits and Vegetables",159.9578,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2727.7826
"FDB08",6.055,"Low Fat",0.031151714,"Fruits and Vegetables",158.7578,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2085.9514
"FDB08",6.055,"Low Fat",0.031230059,"Fruits and Vegetables",160.3578,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1765.0358
"FDB09",16.25,"Low Fat",0.057385239,"Fruits and Vegetables",126.2046,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1369.5506
"FDB09",16.25,"Low Fat",0.057396092,"Fruits and Vegetables",125.8046,"OUT046",1997,"Small","Tier 1","Supermarket Type1",747.0276
"FDB09",16.25,"Low Fat",0.057485328,"Fruits and Vegetables",126.2046,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1867.569
"FDB09",12.857645184136201,"Low Fat",0.100493148,"Fruits and Vegetables",123.1046,"OUT019",1985,"Small","Tier 1","Grocery Store",124.5046
"FDB10",10,"Low Fat",0.067312613,"Snack Foods",234.359,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3072.667
"FDB10",10,"Low Fat",0.0674819,"Snack Foods",234.859,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1181.795
"FDB11",16,"LF",0.060797393,"Starchy Foods",223.8404,"OUT013",1987,"High","Tier 3","Supermarket Type1",3600.6464
"FDB11",16,"Low Fat",0.060942632,"Starchy Foods",225.6404,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2925.5252
"FDB11",16,"Low Fat",0.060971431,"Starchy Foods",226.2404,"OUT045",2002,"High","Tier 2","Supermarket Type1",4725.8484
"FDB12",11.15,"Regular",0.105287746,"Baking Goods",103.2648,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2388.8904
"FDB12",11.15,"Regular",0.105307659,"Baking Goods",102.0648,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1038.648
"FDB12",11.15,"Regular",0.105471384,"Baking Goods",105.8648,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1973.4312
"FDB12",11.15,"Regular",0.105736638,"Baking Goods",104.4648,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2181.1608
"FDB14",12.857645184136201,"Regular",0,"Canned",92.312,"OUT019",1985,"Small","Tier 1","Grocery Store",372.848
"FDB14",20.25,"Regular",0.102704495,"Canned",94.312,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2982.784
"FDB14",20.25,"Regular",0.102723919,"Canned",93.212,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1957.452
"FDB14",20.25,"Regular",0.102932246,"Canned",93.212,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1304.968
"FDB14",20.25,"Regular",0.103142373,"Canned",94.612,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",652.484
"FDB14",20.25,"Regular",0.171938781,"Canned",92.512,"OUT010",1998,"High","Tier 3","Grocery Store",186.424
"FDB15",10.895,"Low Fat",0.136810742,"Dairy",263.0568,"OUT046",1997,"Small","Tier 1","Supermarket Type1",527.3136
"FDB15",10.895,"Low Fat",0.137023446,"Dairy",263.7568,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",7646.0472
"FDB15",10.895,"Low Fat",0.137584599,"Dairy",262.2568,"OUT017",2007,"High","Tier 2","Supermarket Type1",3954.852
"FDB15",10.895,"Low Fat",0.228993134,"Dairy",263.4568,"OUT010",1998,"High","Tier 3","Grocery Store",527.3136
"FDB16",8.21,"Low Fat",0.044888397,"Dairy",87.3198,"OUT013",1987,"High","Tier 3","Supermarket Type1",610.5386
"FDB16",8.21,"Low Fat",0.044925784,"Dairy",86.0198,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1569.9564
"FDB16",8.21,"Low Fat",0.045016894,"Dairy",87.6198,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1133.8574
"FDB17",12.857645184136201,"Low Fat",0.036494521,"Frozen Foods",179.0976,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5976.2208
"FDB17",13.15,"Low Fat",0.036641589,"Frozen Foods",180.7976,"OUT013",1987,"High","Tier 3","Supermarket Type1",6157.3184
"FDB17",13.15,"Low Fat",0.036672107,"Frozen Foods",182.5976,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4165.2448
"FDB17",13.15,"Low Fat",0.061381589,"Frozen Foods",179.9976,"OUT010",1998,"Small","Tier 3","Grocery Store",181.0976
"FDB17",12.857645184136201,"Low Fat",0.064208126,"Frozen Foods",180.1976,"OUT019",1985,"Small","Tier 1","Grocery Store",181.0976
"FDB20",7.72,"Low Fat",0.05193741,"Fruits and Vegetables",77.9986,"OUT013",1987,"High","Tier 3","Supermarket Type1",934.7832
"FDB20",7.72,"LF",0.051970838,"Fruits and Vegetables",79.7986,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2336.958
"FDB20",7.72,"Low Fat",0.052061483,"Fruits and Vegetables",76.7986,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1324.2762
"FDB20",7.72,"Low Fat",0.052086085,"Fruits and Vegetables",76.8986,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",467.3916
"FDB20",7.72,"Low Fat",0.052274691,"Fruits and Vegetables",79.1986,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",778.986
"FDB21",12.857645184136201,"Low Fat",0,"Fruits and Vegetables",242.9854,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",6767.1912
"FDB21",7.475,"Low Fat",0.148821808,"Fruits and Vegetables",241.2854,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",5317.0788
"FDB21",7.475,"Low Fat",0.149125615,"Fruits and Vegetables",241.6854,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",6042.135
"FDB21",7.475,"Low Fat",0.149360698,"Fruits and Vegetables",243.4854,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1691.7978
"FDB22",12.857645184136201,"Low Fat",0.110901004,"Snack Foods",155.0998,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2768.3964
"FDB22",8.02,"Low Fat",0.111613921,"Snack Foods",152.6998,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3383.5956
"FDB22",8.02,"Low Fat",0.111666665,"Snack Foods",155.2998,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1230.3984
"FDB22",8.02,"Low Fat",0.186528819,"Snack Foods",151.9998,"OUT010",1998,"Medium","Tier 3","Grocery Store",307.5996
"FDB23",19.2,"reg",0.005583951,"Starchy Foods",226.9062,"OUT013",1987,"High","Tier 3","Supermarket Type1",4514.124
"FDB23",19.2,"Regular",0.005620213,"Starchy Foods",226.6062,"OUT017",2007,"Small","Tier 2","Supermarket Type1",5191.2426
"FDB26",12.857645184136201,"Regular",0.031116081,"Canned",55.264,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1544.656
"FDB26",14,"reg",0.031267496,"Canned",51.464,"OUT046",1997,"Small","Tier 1","Supermarket Type1",692.432
"FDB26",14,"Regular",0.031330907,"Canned",52.364,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",745.696
"FDB26",14,"reg",0.031444357,"Canned",53.764,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",798.96
"FDB27",12.857645184136201,"Low Fat",0.055121892,"Dairy",196.7768,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5912.304
"FDB27",7.575,"Low Fat",0.055379648,"Dairy",198.1768,"OUT035",2004,"Small","Tier 2","Supermarket Type1",5321.0736
"FDB27",7.575,"Low Fat",0.055502454,"Dairy",196.5768,"OUT045",2002,"High","Tier 2","Supermarket Type1",1576.6144
"FDB27",7.575,"Low Fat",0.092711708,"Dairy",197.7768,"OUT010",1998,"High","Tier 3","Grocery Store",197.0768
"FDB28",6.615,"Low Fat",0.093574769,"Dairy",199.4426,"OUT045",2002,"High","Tier 2","Supermarket Type1",3361.6242
"FDB28",6.615,"Low Fat",0.093913607,"Dairy",198.7426,"OUT017",2007,"High","Tier 2","Supermarket Type1",1186.4556
"FDB28",6.615,"Low Fat",0.156307983,"Dairy",196.3426,"OUT010",1998,"High","Tier 3","Grocery Store",790.9704
"FDB29",16.7,"Regular",0.052368061,"Frozen Foods",112.7176,"OUT013",1987,"High","Tier 3","Supermarket Type1",801.6232
"FDB29",16.7,"Regular",0.052517969,"Frozen Foods",115.4176,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",687.1056
"FDB29",16.7,"Regular",0.052708138,"Frozen Foods",114.7176,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2404.8696
"FDB32",12.857645184136201,"Low Fat",0.023339367,"Fruits and Vegetables",94.8778,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4036.7454
"FDB32",20.6,"Low Fat",0.023548476,"Fruits and Vegetables",93.3778,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1314.2892
"FDB32",20.6,"Low Fat",0.039255412,"Fruits and Vegetables",94.4778,"OUT010",1998,"Small","Tier 3","Grocery Store",93.8778
"FDB32",12.857645184136201,"Low Fat",0.041063069,"Fruits and Vegetables",93.5778,"OUT019",1985,"Small","Tier 1","Grocery Store",187.7556
"FDB33",17.75,"Low Fat",0.014577412,"Fruits and Vegetables",160.7262,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2864.2716
"FDB33",17.75,"Low Fat",0.014602837,"Fruits and Vegetables",158.6262,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3819.0288
"FDB33",17.75,"Low Fat",0.014609738,"Fruits and Vegetables",160.4262,"OUT045",2002,"Small","Tier 2","Supermarket Type1",3182.524
"FDB33",12.857645184136201,"Low Fat",0.025527994,"Fruits and Vegetables",157.5262,"OUT019",1985,"Small","Tier 1","Grocery Store",477.3786
"FDB34",12.857645184136201,"Low Fat",0.026480954,"Snack Foods",87.6198,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2180.495
"FDB34",15.25,"Low Fat",0.026663778,"Snack Foods",87.0198,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2442.1544
"FDB34",15.25,"Low Fat",0.02671821,"Snack Foods",85.2198,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1482.7366
"FDB35",12.3,"Regular",0.064565202,"Starchy Foods",92.9804,"OUT013",1987,"High","Tier 3","Supermarket Type1",1929.4884
"FDB35",12.3,"Regular",0.064618976,"Starchy Foods",89.8804,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1286.3256
"FDB35",12.3,"Regular",0.064750025,"Starchy Foods",92.6804,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1010.6844
"FDB35",12.3,"Regular",0.064882207,"Starchy Foods",93.8804,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1470.0864
"FDB35",12.857645184136201,"Regular",0.113139486,"Starchy Foods",92.9804,"OUT019",1985,"Small","Tier 1","Grocery Store",183.7608
"FDB36",5.465,"Regular",0,"Baking Goods",132.5626,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",262.3252
"FDB36",12.857645184136201,"Regular",0.048292189,"Baking Goods",133.1626,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2492.0894
"FDB36",5.465,"Regular",0.048518008,"Baking Goods",132.9626,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2360.9268
"FDB37",12.857645184136201,"Regular",0.022829734,"Baking Goods",241.0538,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4566.7222
"FDB37",20.25,"Regular",0.022921735,"Baking Goods",240.7538,"OUT013",1987,"High","Tier 3","Supermarket Type1",3364.9532
"FDB37",20.25,"Regular",0.022976493,"Baking Goods",240.3538,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4086.0146
"FDB38",12.857645184136201,"Regular",0,"Canned",160.692,"OUT019",1985,"Small","Tier 1","Grocery Store",319.584
"FDB38",19.5,"Regular",0.027341529,"Canned",158.292,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3994.8
"FDB38",19.5,"Regular",0.027458099,"Canned",158.792,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2556.672
"FDB39",11.6,"LF",0.038511676,"Dairy",57.7272,"OUT035",2004,"Small","Tier 2","Supermarket Type1",503.3448
"FDB39",11.6,"Low Fat",0.038578846,"Dairy",56.1272,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",671.1264
"FDB39",11.6,"Low Fat",0.038736838,"Dairy",55.8272,"OUT017",2007,"Small","Tier 2","Supermarket Type1",1454.1072
"FDB39",12.857645184136201,"Low Fat",0.067441726,"Dairy",57.4272,"OUT019",1985,"Small","Tier 1","Grocery Store",111.8544
"FDB40",17.5,"Regular",0.007538459,"Dairy",144.2102,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4082.6856
"FDB40",17.5,"Regular",0.007551607,"Dairy",145.8102,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1895.5326
"FDB40",17.5,"Regular",0.007555176,"Dairy",145.9102,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2187.153
"FDB41",19,"Regular",0.097294728,"Frozen Foods",47.7718,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1039.9796
"FDB41",19,"Regular",0.097313129,"Frozen Foods",48.0718,"OUT046",1997,"Small","Tier 1","Supermarket Type1",992.7078
"FDB41",19,"Regular",0.097510482,"Frozen Foods",48.1718,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",709.077
"FDB41",19,"Regular",0.097709541,"Frozen Foods",48.6718,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",614.5334
"FDB41",19,"Regular",0.162882227,"Frozen Foods",46.8718,"OUT010",1998,"Small","Tier 3","Grocery Store",189.0872
"FDB44",6.655,"Low Fat",0,"Fruits and Vegetables",212.4586,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2743.7618
"FDB44",12.857645184136201,"Low Fat",0.016876708,"Fruits and Vegetables",210.0586,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",6964.9338
"FDB44",6.655,"Low Fat",0.016944719,"Fruits and Vegetables",209.2586,"OUT013",1987,"High","Tier 3","Supermarket Type1",2954.8204
"FDB44",6.655,"Low Fat",0.016993225,"Fruits and Vegetables",211.0586,"OUT045",2002,"High","Tier 2","Supermarket Type1",844.2344
"FDB45",20.85,"Low Fat",0.021312043,"Fruits and Vegetables",104.9306,"OUT013",1987,"High","Tier 3","Supermarket Type1",2299.6732
"FDB45",20.85,"Low Fat",0.021329793,"Fruits and Vegetables",105.5306,"OUT046",1997,"Small","Tier 1","Supermarket Type1",940.7754
"FDB45",20.85,"Low Fat",0.02137305,"Fruits and Vegetables",103.3306,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",522.653
"FDB45",20.85,"LF",0.021416681,"Fruits and Vegetables",104.6306,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1149.8366
"FDB46",10.5,"Regular",0.093746136,"Snack Foods",211.9244,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4869.6612
"FDB46",10.5,"Regular",0.093909644,"Snack Foods",213.7244,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4022.7636
"FDB46",10.5,"Regular",0.094145821,"Snack Foods",210.8244,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2117.244
"FDB47",8.8,"Low Fat",0.071369947,"Snack Foods",209.1612,"OUT013",1987,"High","Tier 3","Supermarket Type1",2090.612
"FDB47",8.8,"Low Fat",0.071540443,"Snack Foods",210.6612,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2508.7344
"FDB49",8.3,"Regular",0.030198228,"Baking Goods",98.2384,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2167.8448
"FDB49",8.3,"Regular",0.030212499,"Baking Goods",98.0384,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2857.6136
"FDB49",8.3,"Regular",0.030274175,"Baking Goods",98.5384,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1872.2296
"FDB49",8.3,"Regular",0.05046718,"Baking Goods",97.6384,"OUT010",1998,"Small","Tier 3","Grocery Store",197.0768
"FDB49",12.857645184136201,"Regular",0.052791124,"Baking Goods",98.5384,"OUT019",1985,"Small","Tier 1","Grocery Store",591.2304
"FDB50",13,"Low Fat",0.153857402,"Canned",76.3986,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",778.986
"FDB50",13,"Low Fat",0.154244343,"Canned",77.9986,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1168.479
"FDB50",13,"Low Fat",0.154487495,"Canned",77.2986,"OUT017",2007,"High","Tier 2","Supermarket Type1",1246.3776
"FDB51",6.92,"Low Fat",0.038422076,"Dairy",62.5852,"OUT013",1987,"High","Tier 3","Supermarket Type1",438.0964
"FDB51",6.92,"Low Fat",0.038454076,"Dairy",61.5852,"OUT046",1997,"Small","Tier 1","Supermarket Type1",813.6076
"FDB52",12.857645184136201,"Low Fat",0.030288215,"Dairy",256.7672,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4346.3424
"FDB52",17.75,"Low Fat",0.03048292,"Dairy",257.2672,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3068.0064
"FDB52",17.75,"low fat",0.030497325,"Dairy",256.9672,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1534.0032
"FDB53",13.35,"Low Fat",0.139426044,"Frozen Foods",148.3392,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3877.6192
"FDB53",13.35,"Low Fat",0.139669224,"Frozen Foods",147.6392,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1938.8096
"FDB53",13.35,"Low Fat",0.140241213,"Frozen Foods",150.2392,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2684.5056
