"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales"
"FDG08",13.15,"Regular",0.165221717,"Fruits and Vegetables",172.0764,"OUT013",1987,"High","Tier 3","Supermarket Type1",4466.1864
"FDG08",13.15,"Regular",0.165616415,"Fruits and Vegetables",172.6764,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2061.3168
"FDG08",13.15,"Regular",0.165694678,"Fruits and Vegetables",171.8764,"OUT045",2002,,"Tier 2","Supermarket Type1",3779.0808
"FDG08",13.15,"Regular",0.166032929,"Fruits and Vegetables",170.8764,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2233.0932
"FDG09",20.6,"Regular",0.048131556,"Fruits and Vegetables",187.1556,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",4693.89
"FDG10",,"Regular",0.010886324,"Snack Foods",57.2588,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",801.6232
"FDG14",,"Regular",0.050256161,"Canned",150.9024,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4857.6768
"FDG16",15.25,"Low Fat",0.089742065,"Frozen Foods",213.7192,"OUT013",1987,"High","Tier 3","Supermarket Type1",1078.596
"FDG16",15.25,"Low Fat",0.089816808,"Frozen Foods",217.3192,"OUT046",1997,"Small","Tier 1","Supermarket Type1",5608.6992
"FDG16",,"Low Fat",0.157257637,"Frozen Foods",215.0192,"OUT019",1985,"Small","Tier 1","Grocery Store",1078.596
"FDG21",17.35,"Regular",0,"Seafood",150.205,"OUT045",2002,,"Tier 2","Supermarket Type1",5992.2
"FDG21",,"Regular",0.145591438,"Seafood",148.705,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1797.66
"FDG21",17.35,"Regular",0.146299902,"Seafood",150.405,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3894.93
"FDG21",17.35,"Regular",0.146527359,"Seafood",147.905,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2247.075
"FDG21",17.35,"Regular",0.146895866,"Seafood",149.605,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3745.125
"FDG22",17.6,"Regular",0.041373331,"Snack Foods",38.119,"OUT035",2004,"Small","Tier 2","Supermarket Type1",732.38
"FDG24",7.975,"Low Fat",0.014618973,"Baking Goods",85.225,"OUT013",1987,"High","Tier 3","Supermarket Type1",1081.925
"FDG24",7.975,"Low Fat",0.014653896,"Baking Goods",82.425,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",749.025
"FDG24",7.975,"Low Fat",0.014660821,"Baking Goods",85.125,"OUT045",2002,,"Tier 2","Supermarket Type1",2663.2
"FDG24",7.975,"Low Fat",0.01469075,"Baking Goods",84.725,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1747.725
"FDG26",18.85,"Low Fat",0.042641788,"Canned",257.833,"OUT035",2004,"Small","Tier 2","Supermarket Type1",5382.993
"FDG26",18.85,"low fat",0.042736348,"Canned",255.933,"OUT045",2002,,"Tier 2","Supermarket Type1",3844.995
"FDG26",18.85,"Low Fat",0.04282359,"Canned",254.433,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2050.664
"FDG31",12.15,"Low Fat",0.037864854,"Meat",63.0826,"OUT013",1987,"High","Tier 3","Supermarket Type1",322.913
"FDG31",12.15,"Low Fat",0.063430788,"Meat",65.4826,"OUT010",1998,,"Tier 3","Grocery Store",258.3304
"FDG32",19.85,"Low Fat",0.175849067,"Fruits and Vegetables",222.0772,"OUT013",1987,"High","Tier 3","Supermarket Type1",2001.3948
"FDG33",5.365,"Regular",0.140213762,"Seafood",173.7764,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4637.9628
"FDG33",5.365,"Regular",0.14024028,"Seafood",171.0764,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3263.7516
"FDG33",5.365,"Regular",0.140458316,"Seafood",169.7764,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3263.7516
"FDG33",5.365,"Regular",0.140524691,"Seafood",172.7764,"OUT045",2002,,"Tier 2","Supermarket Type1",2233.0932
"FDG33",5.365,"Regular",0.140811559,"Seafood",173.5764,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2061.3168
"FDG33",5.365,"Regular",0.234733477,"Seafood",173.4764,"OUT010",1998,,"Tier 3","Grocery Store",171.7764
"FDG34",11.5,"Regular",0.037646623,"Snack Foods",107.5254,"OUT045",2002,,"Tier 2","Supermarket Type1",325.5762
"FDG35",21.2,"Regular",0.007069662,"Starchy Foods",175.7738,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1911.5118
"FDG38",8.975,"Regular",0.05281112,"Canned",86.6224,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1704.448
"FDG40",,"Low Fat",0.039631495,"Frozen Foods",31.9558,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",984.7182
"FDG40",13.65,"Low Fat",0.039824346,"Frozen Foods",32.8558,"OUT046",1997,"Small","Tier 1","Supermarket Type1",645.1602
"FDG41",8.84,"Regular",0.076547632,"Frozen Foods",109.5228,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1657.842
"FDG41",8.84,"Regular",0.076995176,"Frozen Foods",112.0228,"OUT017",2007,,"Tier 2","Supermarket Type1",1215.7508
"FDG44",6.13,"Low Fat",0,"Fruits and Vegetables",54.1298,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1348.245
"FDG44",,"Low Fat",0,"Fruits and Vegetables",55.7298,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2804.3496
"FDG46",8.63,"Regular",0.032960823,"Snack Foods",115.0518,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1366.2216
"FDG50",7.405,"Low Fat",0.015271793,"Canned",89.9146,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1550.6482
"FDG50",7.405,"Low Fat",0.015295536,"Canned",89.7146,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",547.2876
"FDG50",7.405,"Low Fat",0.015302764,"Canned",89.9146,"OUT045",2002,,"Tier 2","Supermarket Type1",2189.1504
"FDG50",7.405,"Low Fat",0.02556185,"Canned",89.7146,"OUT010",1998,,"Tier 3","Grocery Store",182.4292
"FDG52",13.65,"Low Fat",0.065898197,"Frozen Foods",46.1402,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",459.402
"FDG53",10,"Low Fat",0.046043736,"Frozen Foods",140.618,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2376.906
"FDG53",10,"Low Fat",0.046116319,"Frozen Foods",141.818,"OUT017",2007,,"Tier 2","Supermarket Type1",838.908
"FDG53",10,"Low Fat",0.076755106,"Frozen Foods",141.618,"OUT010",1998,,"Tier 3","Grocery Store",139.818
"FDG56",,"Regular",0.071106549,"Fruits and Vegetables",60.5536,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2143.876
"FDG56",13.3,"Regular",0.071439051,"Fruits and Vegetables",61.0536,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1898.8616
"FDG56",13.3,"Regular",0.071597469,"Fruits and Vegetables",60.8536,"OUT045",2002,,"Tier 2","Supermarket Type1",918.804
"FDG56",13.3,"reg",0.071743629,"Fruits and Vegetables",59.7536,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",918.804
"FDG56",13.3,"Regular",0.071856726,"Fruits and Vegetables",63.2536,"OUT017",2007,,"Tier 2","Supermarket Type1",1347.5792
"FDG57",14.7,"Low Fat",0.072238195,"Fruits and Vegetables",47.5034,"OUT013",1987,"High","Tier 3","Supermarket Type1",972.068
"FDG57",14.7,"Low Fat",0.072592873,"Fruits and Vegetables",48.5034,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",874.8612
"FDG59",15.85,"Low Fat",0.043234574,"Starchy Foods",38.3164,"OUT046",1997,"Small","Tier 1","Supermarket Type1",540.6296
"FDH02",,"Regular",0,"Canned",91.8488,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2716.464
"FDH04",6.115,"Regular",0.011419301,"Frozen Foods",91.0488,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1629.8784
"FDH04",6.115,"Regular",0.011437302,"Frozen Foods",92.4488,"OUT017",2007,,"Tier 2","Supermarket Type1",1358.232
"FDH04",,"Regular",0.019912606,"Frozen Foods",91.0488,"OUT019",1985,"Small","Tier 1","Grocery Store",271.6464
"FDH05",14.35,"Regular",0.090896452,"Frozen Foods",231.2984,"OUT035",2004,"Small","Tier 2","Supermarket Type1",6024.1584
"FDH05",14.35,"Regular",0.091098018,"Frozen Foods",233.5984,"OUT045",2002,,"Tier 2","Supermarket Type1",1853.5872
"FDH05",14.35,"Regular",0.091283986,"Frozen Foods",232.6984,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2316.984
"FDH09",12.6,"Low Fat",0.05606697,"Seafood",50.7982,"OUT035",2004,"Small","Tier 2","Supermarket Type1",473.3838
"FDH09",12.6,"Low Fat",0.056394771,"Seafood",51.3982,"OUT017",2007,,"Tier 2","Supermarket Type1",473.3838
"FDH10",21,"Low Fat",0.049263979,"Snack Foods",195.0478,"OUT013",1987,"High","Tier 3","Supermarket Type1",1549.9824
"FDH10",21,"Low Fat",0.049295686,"Snack Foods",194.4478,"OUT035",2004,"Small","Tier 2","Supermarket Type1",968.739
"FDH10",21,"Low Fat",0.049505857,"Snack Foods",195.3478,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1162.4868
"FDH10",21,"Low Fat",0.082526478,"Snack Foods",191.8478,"OUT010",1998,,"Tier 3","Grocery Store",774.9912
"FDH14",17.1,"Regular",0.047073322,"Canned",138.6838,"OUT017",2007,,"Tier 2","Supermarket Type1",2950.1598
"FDH14",17.1,"Regular",0.078347922,"Canned",141.8838,"OUT010",1998,,"Tier 3","Grocery Store",280.9676
"FDH14",,"Regular",0.081955735,"Canned",142.0838,"OUT019",1985,"Small","Tier 1","Grocery Store",280.9676
"FDH16",10.5,"Low Fat",0.052511611,"Frozen Foods",90.783,"OUT013",1987,"High","Tier 3","Supermarket Type1",1258.362
"FDH16",10.5,"Low Fat",0.052555346,"Frozen Foods",89.683,"OUT046",1997,"Small","Tier 1","Supermarket Type1",988.713
"FDH17",16.2,"Regular",0.016650191,"Frozen Foods",97.4726,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1174.4712
"FDH17",16.2,"Regular",0.01665334,"Frozen Foods",97.3726,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2055.3246
"FDH17",16.2,"Regular",0.016679232,"Frozen Foods",96.3726,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2740.4328
"FDH17",16.2,"Regular",0.016747538,"Frozen Foods",98.6726,"OUT017",2007,,"Tier 2","Supermarket Type1",1272.3438
"FDH19",19.35,"Low Fat",0.033082215,"Meat",172.5738,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4865.6664
"FDH19",19.35,"Low Fat",0.033275634,"Meat",173.8738,"OUT017",2007,,"Tier 2","Supermarket Type1",2432.8332
"FDH19",,"Low Fat",0.057933643,"Meat",175.1738,"OUT019",1985,"Small","Tier 1","Grocery Store",347.5476
"FDH21",,"Low Fat",0.031073804,"Seafood",157.5604,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5704.5744
"FDH21",10.395,"Low Fat",0.031199028,"Seafood",159.4604,"OUT013",1987,"High","Tier 3","Supermarket Type1",316.9208
"FDH21",,"Low Fat",0.054670967,"Seafood",158.6604,"OUT019",1985,"Small","Tier 1","Grocery Store",316.9208
"FDH24",20.7,"Low Fat",0.021464454,"Baking Goods",156.6288,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3928.22
"FDH26",19.25,"Regular",0.034693175,"Canned",140.1496,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1552.6456
"FDH26",19.25,"Regular",0.034770109,"Canned",141.9496,"OUT045",2002,,"Tier 2","Supermarket Type1",988.0472
"FDH27",7.075,"Low Fat",0.097660814,"Dairy",141.8128,"OUT010",1998,,"Tier 3","Grocery Store",143.8128
"FDH27",,"Low Fat",0.102157958,"Dairy",145.0128,"OUT019",1985,"Small","Tier 1","Grocery Store",143.8128
"FDH28",15.85,"Regular",0.110010191,"Frozen Foods",38.8506,"OUT035",2004,"Small","Tier 2","Supermarket Type1",341.5554
"FDH31",,"Regular",0,"Meat",98.2042,"OUT019",1985,"Small","Tier 1","Grocery Store",198.4084
"FDH32",12.8,"Low Fat",0.076045655,"Fruits and Vegetables",96.541,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3765.099
"FDH32",12.8,"Low Fat",0.076369874,"Fruits and Vegetables",97.241,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1448.115
"FDH34",8.63,"Low Fat",0.031143591,"Snack Foods",183.9582,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",5386.9878
"FDH34",,"Low Fat",0.054443762,"Snack Foods",184.6582,"OUT019",1985,"Small","Tier 1","Grocery Store",185.7582
"FDH35",18.25,"Low Fat",0.060198496,"Starchy Foods",162.9526,"OUT013",1987,"High","Tier 3","Supermarket Type1",1151.1682
"FDH35",18.25,"Low Fat",0.10084386,"Starchy Foods",166.3526,"OUT010",1998,,"Tier 3","Grocery Store",164.4526
"FDH38",6.425,"Low Fat",0.01043823,"Canned",115.8808,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1757.712
"FDH38",6.425,"Low Fat",0.010497273,"Canned",118.3808,"OUT017",2007,,"Tier 2","Supermarket Type1",2812.3392
"FDH38",,"Low Fat",0.018275994,"Canned",115.2808,"OUT019",1985,"Small","Tier 1","Grocery Store",117.1808
"FDH40",11.6,"Regular",0.078863888,"Frozen Foods",83.2276,"OUT013",1987,"High","Tier 3","Supermarket Type1",1543.3244
"FDH40",11.6,"Regular",0.078929571,"Frozen Foods",79.9276,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1137.1864
"FDH40",11.6,"Regular",0.079251097,"Frozen Foods",79.2276,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",649.8208
"FDH41",,"LF",0.143591586,"Frozen Foods",213.5534,"OUT019",1985,"Small","Tier 1","Grocery Store",430.1068
"FDH44",19.1,"reg",0.025867261,"Fruits and Vegetables",147.6418,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1471.418
"FDH45",15.1,"reg",0.105646853,"Fruits and Vegetables",42.8796,"OUT035",2004,"Small","Tier 2","Supermarket Type1",949.4308
"FDH45",15.1,"Regular",0.105831117,"Fruits and Vegetables",41.6796,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",784.3124
"FDH46",6.935,"Regular",0.041247932,"Snack Foods",101.8332,"OUT013",1987,"High","Tier 3","Supermarket Type1",2255.7304
"FDH46",6.935,"Regular",0.041282286,"Snack Foods",103.5332,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1230.3984
"FDH47",13.5,"Regular",0.128791854,"Starchy Foods",95.4068,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1944.136
"FDH47",13.5,"Regular",0.128816212,"Starchy Foods",96.4068,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2527.3768
"FDH47",13.5,"Regular",0.129016487,"Starchy Foods",98.4068,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1846.9292
"FDH47",13.5,"Regular",0.21561193,"Starchy Foods",98.6068,"OUT010",1998,,"Tier 3","Grocery Store",97.2068
"FDH48",13.5,"Low Fat",0,"Baking Goods",88.054,"OUT013",1987,"High","Tier 3","Supermarket Type1",1211.756
"FDH48",13.5,"Low Fat",0.06082246,"Baking Goods",85.154,"OUT017",2007,,"Tier 2","Supermarket Type1",605.878
"FDH48",,"Low Fat",0.105893301,"Baking Goods",86.254,"OUT019",1985,"Small","Tier 1","Grocery Store",519.324
"FDH50",15,"Regular",0.162093059,"Canned",182.5266,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1290.9862
"FDH52",,"Regular",0.043690499,"Frozen Foods",60.2194,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1733.7432
"FDH52",9.42,"Regular",0.044151435,"Frozen Foods",61.5194,"OUT017",2007,,"Tier 2","Supermarket Type1",866.8716
"FDH56",9.8,"Regular",0.063946629,"Fruits and Vegetables",116.6492,"OUT045",2002,,"Tier 2","Supermarket Type1",2316.984
"FDH56",9.8,"Regular",0.106816919,"Fruits and Vegetables",114.2492,"OUT010",1998,,"Tier 3","Grocery Store",463.3968
"FDH56",,"Regular",0.11173569,"Fruits and Vegetables",115.9492,"OUT019",1985,"Small","Tier 1","Grocery Store",115.8492
"FDH57",10.895,"Low Fat",0.035747522,"Fruits and Vegetables",133.6284,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1581.9408
"FDH57",10.895,"Low Fat",0.035893143,"Fruits and Vegetables",131.3284,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1318.284
"FDH57",10.895,"LF",0.035949725,"Fruits and Vegetables",132.9284,"OUT017",2007,,"Tier 2","Supermarket Type1",3295.71
"FDH58",12.3,"Low Fat",0,"Snack Foods",116.4834,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1842.9344
"FDH58",12.3,"Low Fat",0.036908933,"Snack Foods",115.9834,"OUT013",1987,"High","Tier 3","Supermarket Type1",2073.3012
"FDH58",12.3,"Low Fat",0.037014587,"Snack Foods",115.1834,"OUT045",2002,,"Tier 2","Supermarket Type1",1958.1178
"FDI04",13.65,"Regular",0.072851756,"Frozen Foods",197.1426,"OUT013",1987,"High","Tier 3","Supermarket Type1",3954.852
"FDI04",13.65,"reg",0.073060301,"Frozen Foods",196.2426,"OUT045",2002,,"Tier 2","Supermarket Type1",2570.6538
"FDI04",13.65,"Regular",0.073209447,"Frozen Foods",197.6426,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2768.3964
"FDI04",,"Regular",0.127660257,"Frozen Foods",198.5426,"OUT019",1985,"Small","Tier 1","Grocery Store",790.9704
"FDI05",8.35,"Regular",0.127066966,"Frozen Foods",76.5354,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1655.1788
"FDI07",12.35,"Regular",0.033760862,"Meat",196.9426,"OUT046",1997,"Small","Tier 1","Supermarket Type1",5141.3076
"FDI07",12.35,"Regular",0.033813351,"Meat",198.1426,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3757.1094
"FDI08",18.2,"Regular",0.066400129,"Fruits and Vegetables",250.1092,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",5727.2116
"FDI08",18.2,"Regular",0.066672058,"Fruits and Vegetables",248.1092,"OUT017",2007,,"Tier 2","Supermarket Type1",4233.1564
"FDI09",20.75,"Regular",0.12953868,"Seafood",240.288,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2396.88
"FDI09",20.75,"Regular",0.129864461,"Seafood",240.188,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",5992.2
"FDI12",9.395,"Regular",0.10039894,"Baking Goods",89.6856,"OUT046",1997,"Small","Tier 1","Supermarket Type1",878.856
"FDI12",9.395,"Regular",0.100966837,"Baking Goods",86.8856,"OUT017",2007,,"Tier 2","Supermarket Type1",2548.6824
"FDI14",14.1,"Low Fat",0.089660816,"Canned",140.0496,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1411.496
"FDI14",14.1,"LF",0.089677773,"Canned",139.8496,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1693.7952
"FDI15",13.8,"Low Fat",0.141234932,"Dairy",263.7884,"OUT013",1987,"High","Tier 3","Supermarket Type1",5564.7564
"FDI15",13.8,"Low Fat",0.141325834,"Dairy",265.0884,"OUT035",2004,"Small","Tier 2","Supermarket Type1",8479.6288
"FDI16",,"reg",0.135118202,"Frozen Foods",52.564,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2290.352
"FDI16",14,"Regular",0.136328794,"Frozen Foods",54.864,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",319.584
"FDI19",15.1,"Low Fat",0.087604871,"Meat",242.2512,"OUT010",1998,,"Tier 3","Grocery Store",484.7024
"FDI20",19.1,"Low Fat",0.03856376,"Fruits and Vegetables",209.2586,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3165.879
"FDI20",19.1,"Low Fat",0.064547828,"Fruits and Vegetables",212.8586,"OUT010",1998,,"Tier 3","Grocery Store",422.1172
"FDI22",,"Low Fat",0.095746519,"Snack Foods",208.6612,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",7317.142
"FDI26",5.94,"Low Fat",0.034940979,"Canned",177.3344,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1605.9096
"FDI26",5.94,"Low Fat",0.035028853,"Canned",179.8344,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1249.0408
"FDI27",,"Regular",0.045763623,"Dairy",43.8744,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1222.4088
"FDI27",8.71,"Regular",0.04605781,"Dairy",43.8744,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",633.8416
"FDI28",14.3,"Low Fat",0.026375082,"Frozen Foods",79.6302,"OUT045",2002,,"Tier 2","Supermarket Type1",792.302
"FDI28",14.3,"Low Fat",0.026428924,"Frozen Foods",78.2302,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",554.6114
"FDI32",17.7,"Low Fat",0,"Fruits and Vegetables",115.0834,"OUT045",2002,,"Tier 2","Supermarket Type1",2764.4016
"FDI32",17.7,"Low Fat",0.174340475,"Fruits and Vegetables",116.6834,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3570.6854
"FDI32",17.7,"Low Fat",0.291865402,"Fruits and Vegetables",115.1834,"OUT010",1998,,"Tier 3","Grocery Store",345.5502
"FDI32",,"Low Fat",0.305305397,"Fruits and Vegetables",116.6834,"OUT019",1985,"Small","Tier 1","Grocery Store",460.7336
"FDI35",14,"Low Fat",0.041291169,"Starchy Foods",180.7634,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2181.1608
"FDI36",12.5,"Regular",0.062343432,"Baking Goods",199.7426,"OUT046",1997,"Small","Tier 1","Supermarket Type1",593.2278
"FDI36",12.5,"Regular",0.062597392,"Baking Goods",196.9426,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",5339.0502
"FDI38",13.35,"Regular",0.014626901,"Canned",207.7638,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3520.0846
"FDI38",13.35,"Regular",0.014649641,"Canned",207.3638,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",5797.7864
"FDI38",13.35,"Regular",0.014656564,"Canned",208.5638,"OUT045",2002,,"Tier 2","Supermarket Type1",2277.7018
"FDI38",13.35,"Regular",0.024482433,"Canned",205.7638,"OUT010",1998,,"Tier 3","Grocery Store",621.1914
"FDI41",18.5,"Regular",0,"Frozen Foods",148.7418,"OUT045",2002,,"Tier 2","Supermarket Type1",2501.4106
"FDI41",18.5,"Regular",0.062245149,"Frozen Foods",145.8418,"OUT035",2004,"Small","Tier 2","Supermarket Type1",5591.3884
"FDI45",13.1,"Low Fat",0.037581243,"Fruits and Vegetables",175.5054,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2451.4756
"FDI45",13.1,"Low Fat",0.037657459,"Fruits and Vegetables",175.8054,"OUT045",2002,,"Tier 2","Supermarket Type1",2801.6864
"FDI46",9.5,"Low Fat",0.074345268,"Snack Foods",251.9724,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3523.4136
"FDI48",11.85,"Regular",0.055672032,"Baking Goods",50.5666,"OUT013",1987,"High","Tier 3","Supermarket Type1",922.7988
"FDI50",,"Regular",0.030693309,"Canned",228.0352,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",10306.584
"FDI50",8.42,"Regular",0.030816999,"Canned",230.8352,"OUT013",1987,"High","Tier 3","Supermarket Type1",3435.528
"FDI50",8.42,"Regular",0.030890618,"Canned",228.7352,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",5954.9152
"FDI50",8.42,"Regular",0.030905215,"Canned",227.6352,"OUT045",2002,,"Tier 2","Supermarket Type1",2748.4224
"FDI50",8.42,"Regular",0.030968306,"Canned",227.8352,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3435.528
"FDI52",18.7,"Low Fat",0.104658344,"Frozen Foods",121.2072,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1470.0864
